user_id,customer_id,transaction_amount,transaction_type,transaction_date
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,5000,debit,2021-07-31
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,600,debit,2021-05-22
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,1000,debit,2021-08-03
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,7500,debit,2021-09-04
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,2500,debit,2021-07-13
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,600,debit,2021-06-27
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,3500,debit,2021-06-08
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,600,debit,2021-06-02
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,2400,debit,2021-07-10
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,15700,debit,2021-06-08
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,30000,debit,2021-06-07
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,a6e04944-f9c9-430c-a693-ef073d55303a,400,debit,2021-07-27
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1500,debit,2021-06-20
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1000,debit,2021-05-14
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1000,debit,2021-05-11
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1000,debit,2021-06-07
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1000,debit,2021-06-14
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,1000,debit,2021-05-16
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,a6eef484-0b58-4a42-9575-bcd0f632fc66,3000,debit,2021-07-10
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,a762e834-0cc2-4638-8e4d-c66e771a5913,10500,debit,2021-03-22
1fc626f7-68fb-443e-85b1-fa8fdf56caf9,a762e834-0cc2-4638-8e4d-c66e771a5913,76700,debit,2021-09-07
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,5000,debit,2021-08-04
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,1000,debit,2021-09-05
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,500,debit,2021-08-27
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,10000,debit,2021-08-04
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,5000,debit,2021-09-05
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,1000,debit,2021-09-06
c221b4b3-8c87-4daf-bc81-367a2451123d,a7912a36-7895-4eb9-9d6f-b96ca7401d58,9000,debit,2021-08-17
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,12000,debit,2021-08-31
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,11000,debit,2021-08-24
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,30700,debit,2021-07-28
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,20000,debit,2021-07-25
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,4850,debit,2021-08-31
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,5000,debit,2021-08-11
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,10000,debit,2021-08-29
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,50000,debit,2021-07-27
5365ef22-136b-460e-bcf9-84ca42570d29,a830ecd4-1121-4b34-9733-75620fb5b64f,13250,debit,2021-08-11
5a929586-2291-45ba-bde9-fcfae8948d74,a8381fb4-72b8-464a-a17b-147d5bd97256,20000,debit,2021-03-22
ef15a0c7-b7bd-4475-8bcf-38325fc79578,a8475e00-b757-409a-9d55-73738e90e7fa,28000,debit,2021-02-02
ef15a0c7-b7bd-4475-8bcf-38325fc79578,a8475e00-b757-409a-9d55-73738e90e7fa,1000,debit,2021-02-23
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,a89837f9-68f1-4f40-b613-6542815635d7,1250,debit,2021-06-11
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,a89837f9-68f1-4f40-b613-6542815635d7,2910,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,a89837f9-68f1-4f40-b613-6542815635d7,1660,debit,2021-05-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,a89837f9-68f1-4f40-b613-6542815635d7,850,debit,2021-05-31
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,13350,debit,2021-09-02
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,13800,debit,2021-09-04
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,12150,debit,2021-08-11
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,26700,debit,2021-09-02
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,9000,debit,2021-07-20
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,800,debit,2021-07-17
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,9600,debit,2021-09-07
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,9400,debit,2021-09-07
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,6000,debit,2021-07-15
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,8900,debit,2021-07-19
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,2050,debit,2021-09-04
2a8c6a99-d6de-41fa-880c-bc6b79d4cbf6,a8b429bd-0bdd-4cb6-a2bc-310e910d579d,13500,debit,2021-07-20
ef15a0c7-b7bd-4475-8bcf-38325fc79578,a8e6aff8-3810-4354-9cfc-a42fd9b0b9db,15000,debit,2020-11-14
1fe1a542-f4e0-4d64-896b-dc2747becf8e,a8ecfcac-2e61-427f-829d-c4c6b4e9b8d2,2250,debit,2021-07-28
1fe1a542-f4e0-4d64-896b-dc2747becf8e,a8ecfcac-2e61-427f-829d-c4c6b4e9b8d2,850,debit,2021-07-28
1fe1a542-f4e0-4d64-896b-dc2747becf8e,a8ecfcac-2e61-427f-829d-c4c6b4e9b8d2,14900,debit,2021-07-31
00f8b384-248e-4998-8b90-f8f6124652c5,a91003ae-2e10-496c-91f5-76a5222aba88,3000,debit,2021-03-09
00f8b384-248e-4998-8b90-f8f6124652c5,a91003ae-2e10-496c-91f5-76a5222aba88,5000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,a91003ae-2e10-496c-91f5-76a5222aba88,3000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,a91003ae-2e10-496c-91f5-76a5222aba88,5000,debit,2021-06-13
35b28e32-221f-422b-ae97-f9416afe294d,a95dfe9c-d165-4bcc-8234-feb47f01311f,3000,debit,2021-07-08
35b28e32-221f-422b-ae97-f9416afe294d,a95dfe9c-d165-4bcc-8234-feb47f01311f,5000,debit,2021-08-02
35b28e32-221f-422b-ae97-f9416afe294d,a95dfe9c-d165-4bcc-8234-feb47f01311f,3000,debit,2021-09-01
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,20000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,10000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,18000,debit,2021-03-09
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,10000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,10000,debit,2021-06-01
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,15000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,18000,debit,2021-03-28
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,20000,debit,2021-04-17
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,15000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,15000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,10000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,a9849f77-3c0b-430c-b0fe-a64f2360284b,20000,debit,2021-06-13
d32a559d-30ca-4248-abce-f82ef0d15f2c,a9a08d0d-e660-4477-afbd-eb238ba2e16d,1000,debit,2021-07-14
d32a559d-30ca-4248-abce-f82ef0d15f2c,a9a08d0d-e660-4477-afbd-eb238ba2e16d,2850,debit,2021-07-14
2wZ1PvASggdQwHRAiodzKwR8ywF2,a9a3cd61-6245-4dcc-a2d4-b8b64abd74b2,900000,debit,2021-03-30
2wZ1PvASggdQwHRAiodzKwR8ywF2,a9a3cd61-6245-4dcc-a2d4-b8b64abd74b2,547535,debit,2021-03-31
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1100,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,280,debit,2021-05-20
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,680,debit,2021-06-16
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,510,debit,2021-09-08
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,760,debit,2021-08-10
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,3600,debit,2021-07-17
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,400,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,2000,debit,2021-07-03
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,80,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,2550,debit,2021-06-24
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,2000,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,170,debit,2021-06-16
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1700,debit,2021-06-26
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,570,debit,2021-06-19
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,650,debit,2021-08-30
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1130,debit,2021-05-22
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,950,debit,2021-09-07
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1060,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,400,debit,2021-05-27
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,2750,debit,2021-05-22
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,680,debit,2021-05-19
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1280,debit,2021-06-16
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1480,debit,2021-06-21
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,6120,debit,2021-05-25
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,3020,debit,2021-06-19
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,25240,debit,2021-05-17
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1140,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,9660,debit,2021-08-16
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,4080,debit,2021-08-04
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,39380,debit,2021-06-06
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,300,debit,2021-09-01
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,200,debit,2021-07-17
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,3150,debit,2021-06-24
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,210,debit,2021-06-03
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,650,debit,2021-06-12
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,15550,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,440,debit,2021-08-07
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,210,debit,2021-08-23
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,5400,debit,2021-06-22
f1599709-5d8e-4b85-bbcc-5055e0015379,a9c5ad3b-165f-4b21-8357-081d9b1d0938,1500,debit,2021-07-10
5a929586-2291-45ba-bde9-fcfae8948d74,aa23b2fd-9335-4640-8b90-dd5a0c020f6c,25000,debit,2021-03-21
35b28e32-221f-422b-ae97-f9416afe294d,aa3b8b23-a9dc-4bc8-9c5e-beec225af63c,5000,debit,2021-07-12
35b28e32-221f-422b-ae97-f9416afe294d,aa3b8b23-a9dc-4bc8-9c5e-beec225af63c,5000,debit,2021-07-12
cb8558e6-095c-476a-82b4-abbc7c864881,aa41719e-cff8-4d64-b661-494db4b28df3,528000,debit,2021-07-09
5365ef22-136b-460e-bcf9-84ca42570d29,aa86e4ab-cc4b-4b59-96a5-82d949b13aaa,10368,debit,2021-05-05
5365ef22-136b-460e-bcf9-84ca42570d29,aa86e4ab-cc4b-4b59-96a5-82d949b13aaa,5940,debit,2021-04-08
34fb3e5b-66f3-47b5-8ccc-6aebacbb5ccc,aa99b2b4-1953-4a5b-aee6-9a56da48848a,2000,debit,2021-08-18
c1b34477-2938-4128-b9ba-8fe861588e2d,aaa8399b-4831-479d-a15f-92b54d962e67,13750,debit,2021-06-27
5365ef22-136b-460e-bcf9-84ca42570d29,aae587d2-3ba6-4e20-97eb-b0e7cdfec985,2750,debit,2021-04-08
1196a816-c0fa-49e9-b702-07797a505992,ab374cd3-6a54-4cf6-b2b8-c7e5700f550c,1710,debit,2021-04-25
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab56e06a-7007-4b08-bdeb-d350a11018d6,210000,debit,2021-06-04
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,100000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,15000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,20000,debit,2021-05-16
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,15000,debit,2021-03-09
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,10000,debit,2021-06-13
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,50000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,5000,debit,2021-06-01
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,10000,debit,2021-03-28
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,20000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,40000,debit,2021-08-18
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,30000,debit,2021-07-29
00f8b384-248e-4998-8b90-f8f6124652c5,ab683b30-a092-43cc-b5cd-16972ca81900,18000,debit,2021-04-17
f31904f4-e4cd-42d4-8a83-3e27defe3af8,ab6d4448-0664-4a7c-a8ca-d89fc3d969a2,457000,debit,2020-10-23
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab8cdafd-48c8-4d28-ad04-b9db7e99ba0f,940,debit,2021-06-01
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab8cdafd-48c8-4d28-ad04-b9db7e99ba0f,1920,debit,2021-06-01
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab8cdafd-48c8-4d28-ad04-b9db7e99ba0f,1032,debit,2021-06-01
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab8cdafd-48c8-4d28-ad04-b9db7e99ba0f,876,debit,2021-06-01
aea93b0e-98d9-4bc2-b13c-23fdaf3b4085,ab8cdafd-48c8-4d28-ad04-b9db7e99ba0f,80,debit,2021-06-01
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,abc4b2b5-6d18-474a-896e-a430939558be,5200,debit,2021-09-06
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,abc4b2b5-6d18-474a-896e-a430939558be,6000,debit,2021-08-30
b40e0f8c-e17c-4a17-ab33-7db1dfb0e5a9,abc4b2b5-6d18-474a-896e-a430939558be,4200,debit,2021-09-04
87eec234-d4d7-461b-af8e-49d8ee36e757,abe21dda-d3e8-4a4b-8cb3-1c8bd39e2f76,20895,debit,2021-01-31
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-05-14
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-05-14
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-04-09
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-03-16
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-04-09
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-08-13
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-07-13
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-07-13
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-08-13
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-06-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-06-10
ef15a0c7-b7bd-4475-8bcf-38325fc79578,abecbb5d-449a-4dd1-a682-d1b95f0dbaa6,5000,debit,2021-03-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-08-14
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-17
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-08-02
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-06-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-06-04
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-06-03
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-08-05
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-05-18
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-05-31
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-05-23
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-06-06
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-05-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-08
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-22
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-07-07
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-26
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-05-28
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-25
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-08-13
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-24
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-27
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,2000,debit,2021-06-30
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-07-15
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,3000,debit,2021-06-16
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,4000,debit,2021-05-19
4c49a7df-9c23-4f2d-8249-1fe60f6d7b25,ac031ae6-6aa1-42eb-a4af-28cdf9350b5d,320,debit,2021-06-03
